title,artist,year,genre,composer,file_path,Artista encontrado,Titulo encontrado,Numero de coincidencias,Hay coincidencia preferida,No hay coincidencia preferida,Coincidencia perfecta
Locura locura,Los señores del tango / Oscar Serpa,1962-10-11,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo & Los señores del tango - Milonguero viejo (1959-1966)\21.Manuel Sucher & Roberto Cantoral - Locura locura (11-10-1962).flac,True,True,1,True,False,False
Milonga y lágrima,Los señores del tango / Oscar Serpa,1962-10-11,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo & Los señores del tango - Milonguero viejo (1959-1966)\22.Ángel Ramos & Eugenio Majul - Milonga y lágrima (11-10-1962).flac,True,True,1,True,False,False
Por qué la quise tanto,Los señores del tango / Mario Pomar,1962-10-29,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo & Los señores del tango - Milonguero viejo (1959-1966)\23.Mariano Mores & Rodolfo Taboada - Porqué la quise tanto (29-10-1962).flac,True,True,1,True,False,False
Ventanal,Los señores del tango / Oscar Serpa,1962-10-29,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo & Los señores del tango - Milonguero viejo (1959-1966)\24.Héctor Stamponi & Cátulo Castillo - Ventanal (29-10-1962).flac,True,True,1,True,False,False
Viejo rincón,Osvaldo Fresedo,,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\01.Raúl de Los Hoyos - Viejo rincón (1925).flac,True,True,19,False,True,False
Muñequita de París,Osvaldo Fresedo / Héctor Pacheco,1955-08-06,tango,Musica: José Ranieri - Letra: José Rótulo,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\02.Francisco Canaro - París (1925).flac,True,True,1,False,True,True
No seas tonta,Osvaldo Fresedo,1926-12-21,tango,Musica: ?,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\03.Hugo Baralis (p) - No seas tonta (1926).flac,True,True,1,False,True,True
Pensalo bien,Osvaldo Fresedo,,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\04.Edgardo Donato - Pensalo bien (1926).flac,True,True,2,False,True,False
Barrio reo,Osvaldo Fresedo,,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\05.Roberto Fugazot - Barrio reo (1926).flac,True,True,6,False,True,False
Por tu culpa,Osvaldo Fresedo,1926-12-06,tango,Musica: Osvaldo Fresedo,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\06.Osvaldo Fresedo - Por tu culpa (1926).flac,True,True,1,False,True,True
Domingo 7,Osvaldo Fresedo,1926-12-07,tango,Musica: D. E. Cárcano,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\07.D. Cárcano - Domingo siete (1926).flac,True,True,1,False,True,True
El ciruja,Osvaldo Fresedo,,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\08.Ernesto De la Cruz - El ciruja (1926).flac,True,False,0,False,True,False
Normiña,Osvaldo Fresedo,1926-12-07,tango,Musica: Eduardo Armani - Letra: Francisco Capone,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\09.Eduardo Armani - Normiña (07-12-1926).flac,True,True,1,False,True,True
Intimas,Osvaldo Fresedo,1927-10-17,tango,Musica: Alfonso Lacueva - Letra: Ricardo Brignolo,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\10.Alfonso Lacueva - Íntimas (1927).flac,True,True,1,False,True,True
Alma de milonga,Osvaldo Fresedo,1928-06-13,tango,Musica: ? - Letra: ?,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\100.Carlos Warren & Juan Baüer - Alma de milonga (1928).flac,True,True,1,False,True,True
Papirusa,Osvaldo Fresedo,1928-07-10,tango,Musica: Oscar Roma,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\101.Oscar Roma - Papirusa (1928).flac,True,True,1,False,True,True
Qué lindo es estar metido,Osvaldo Fresedo / Ernesto Famá,1928-02-07,tango,Musica: Enrique Delfino - Letra: Pascual Contursi,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\102.Enrique Delfino & Manuel Romero - Qué lindo es estar metido (1928).flac,True,True,1,False,True,True
Llevatelo todo,Osvaldo Fresedo / Ernesto Famá,1928-05-03,tango,Musica: Rodolfo Sciammarella - Letra: Rodolfo Sciammarella,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\103.Rodolfo Sciammarella - Llevátelo todo (1928).flac,True,True,1,False,True,True
Hijos de nadie,Osvaldo Fresedo / Ernesto Famá,1928-07-03,tango,Musica: ? - Letra: ?,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\104.Juan Maglio 'Pacho' - Hijos de nadie (1928).flac,True,True,1,False,True,True
Majestuoso,Osvaldo Fresedo,1928-10-02,tango,Musica: ? - Letra: ?,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\105.L. Brizzi - Majestuoso (1928).flac,True,True,1,False,True,True
Piedad,Osvaldo Fresedo / Ernesto Famá,1928-10-09,tango,Musica: Carlos Percuoco - Letra: Luis De Biase,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\106.Carlos Percuoco & Luis de Biase - Piedad (1928).flac,True,True,1,False,True,True
Canción de cuna,Osvaldo Fresedo / Ernesto Famá,1928-02-02,tango,Musica: José María Rizzuti - Letra: José Diez Gómez,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\107.José María Rizzuti - Canción de cuna (02-02-1928).flac,True,True,1,False,True,True
Acosta en punta,Osvaldo Fresedo / Ernesto Famá,1928-02-02,tango,Musica: Venancio Lagretta - Letra: Venancio Lagretta,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\108.Venancio Lagretta - Acosta en Punta (02-02-1928).flac,True,True,1,False,True,True
"Che, papusa oí",Osvaldo Fresedo / Ernesto Famá,1928-02-07,tango,,"D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\109.Gerardo Mátos Rodríguez & Enrique Cadícamo - Che, papusa oí (07-02-1928).flac",True,True,1,False,True,False
Hollín,Osvaldo Fresedo,1927-10-17,tango,Musica: José María Rizzuti - Letra: Amadeo Canale,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\11.José María Rizzuti - Hollín (1927).flac,True,True,1,False,True,True
Seguirás la caravana,Osvaldo Fresedo / Ernesto Famá,1928-02-24,tango,Musica: Pedro A. Ferro - Letra: ?,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\110.P. A. Ferro - Seguirás la caravana (24-02-1928).flac,True,True,1,False,True,True
Andate con la otra,Osvaldo Fresedo / Ernesto Famá,1928-02-24,tango,Musica: Carlos Vicente Geroni Flores - Letra: Enrique Dizeo,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\111.Carlos Vicente Geroni Flores & Enrique Dizeo - Andate con la otra (24-02-1928).flac,True,True,1,True,False,False
Re Fa Si,Osvaldo Fresedo,1928-04-03,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\112.Enrique Delfino - Re Fa Si (03-04-1928).flac,True,True,2,True,False,False
Victoria,Osvaldo Fresedo,1928-04-24,tango,Musica: Enrique Santos Discepolo - Letra: Enrique Santos Discepolo,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\113.Eduardo Armani - Victoria (24-04-1928).flac,True,True,1,False,True,True
Acomodate,Osvaldo Fresedo,1928-05-22,tango,Musica: Ateo Dapiaggi,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\114.Ateo Deapiaggi - Acomodate (22-05-1928).flac,True,True,1,False,True,True
Vamos che (No te detengas),Osvaldo Fresedo / Antonio Buglione,1928-05-29,tango,Musica: ? - Letra: ?,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\115.G. V. Otheguy - Vamos che (No te detengas) (29-05-1928).flac,True,True,1,True,False,False
Carmen,Osvaldo Fresedo,1928-05-29,tango,Musica: Armando M. Cernuda,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\116.A. M. Cernuda - Carmen (29-05-1928).flac,True,True,1,False,True,True
Rivas,Osvaldo Fresedo,1928-08-21,tango,Musica: Hermes Romulo Peressini,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\117.Hermes Romulo Peressini - Rivas (21-08-1928).flac,True,True,1,False,True,True
Carta blanca,Osvaldo Fresedo,1927-11-12,tango,Musica: ?,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\12.Mann Kenn - Carta blanca (1927).flac,True,True,1,False,True,True
Don Esteban,Osvaldo Fresedo,,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\13.Agusto Berto - Don Esteban (1927).flac,True,True,1,False,True,False
Volvé mi negra,Osvaldo Fresedo / Juan Carlos Thorry,,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\14.José María Rizzuti - Volvé mi negra (1927).flac,True,True,3,False,True,False
Entrá sin miedo hermana,Osvaldo Fresedo,,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\15.Raúl de los Hoyos - Entrá sin miedo hermana (1927).flac,True,True,4,False,True,False
Queja indiana,Osvaldo Fresedo / Juan Carlos Thorry,,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\16.Juan Carlos Rodríguez & Juan Miguel Velich - Queja indiana (1927).flac,True,False,0,False,True,False
Ironias,Osvaldo Fresedo,1927-10-17,tango,Musica: Vicente Russo,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\17.V. Russo - Ironías (1927).flac,True,True,1,False,True,True
Pensando en tí,Osvaldo Fresedo / Juan Carlos Thorry,1927-05-10,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\18.Juan Carlos Thorry - Pensando en tí (10-05-1927).flac,True,False,0,False,True,False
Compadrón,Osvaldo Fresedo,,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\19.Luis Nicolas Visca - Compadrón (1927).flac,True,False,0,False,True,False
Fumando espero,Osvaldo Fresedo,1927-11-08,tango,Musica: Juan Viladomat - Letra: Félix Garzo,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\20.Juan Viladomat Masanas & Felix Garzo - Fumando espero (1927).flac,True,True,1,False,True,True
Siga el corso,Osvaldo Fresedo,1927-09-16,tango,Musica: Anselmo Aieta - Letra: Francisco García Jiménez,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\21.Anselmo Aieta - Siga el corso (1927).flac,True,True,1,False,True,True
Osvaldo,Osvaldo Fresedo,,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\22.Domingo Losso & Juan Dima - Osvaldo (1927).flac,True,False,0,False,True,False
Vampiresa (Atorranta),Osvaldo Fresedo,1927-03-15,tango,Musica: Bartolomé Chapela - Letra: Nicolás Saraceno,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\23.B. N. Chapela - Atorranta (1927).flac,True,True,1,False,True,True
Picaflor,Osvaldo Fresedo,,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\24.Enrique Maciel - Picaflor (1927).flac,True,False,0,False,True,False
Alma de bohemio,Osvaldo Fresedo,,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\25.Roberto Firpo - Alma de bohemio (1927).flac,True,True,3,False,True,False
Otra vez,Osvaldo Fresedo,1927-09-27,tango,Musica: Jorge Argentino Fernández - Letra: José María Contursi,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\26.P. Trivelli - Otra vez (1927).flac,True,True,1,False,True,True
Mujer que yo soñé,Osvaldo Fresedo,1927-05-29,tango,Musica: Víctor Donato,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\27.Victor Donato - Mujer que yo soñé (1927).flac,True,True,1,False,True,True
Coqueta,Osvaldo Fresedo,1927-07-20,tango,Musica: Ángel Milito,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\28.A. Milito - Coqueta (1927).flac,True,True,1,False,True,True
La cieguita,Osvaldo Fresedo,1927-05-26,tango,Musica: Keppler Lais (Patricio Muñoz Aceña) - Letra: Ramuncho (Ramón Bertrán Reyna),D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\29.Keppler Lais - La cieguita (1927).flac,True,True,1,False,True,True
Leguisamo solo,Osvaldo Fresedo / Coro,1927-09-21,tango,Musica: Modesto Papavero - Letra: Modesto Papavero,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\30.Modesto Hugo Papávero - Leguisamo solo (1927).flac,True,True,1,False,True,True
Derecho viejo,Osvaldo Fresedo,1927-04-19,tango,Com: Eduardo Arolas,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\31.Eduardo Arolas - Derecho viejo (19-04-1927).flac,True,True,3,True,False,False
Paso a paso,Osvaldo Fresedo,,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\32.R. B. Olivera - Paso a paso (1927).flac,True,False,0,False,True,False
Campolo sólo,Osvaldo Fresedo,1927-04-19,tango,Musica: Osvaldo Fresedo,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\33.Osvaldo Fresedo - Campolo solo (19-04-1927).flac,True,True,1,False,True,True
Canita,Osvaldo Fresedo,1927-08-03,tango,Musica: José J. Furió,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\34.J. Furio - Canita (1927).flac,True,True,1,False,True,True
Sosegate,Osvaldo Fresedo,1927-04-19,tango,Musica: Antonio Polito,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\35.Antonio Polito - Soségate (19-04-1927).flac,True,True,1,False,True,True
Tristezas,Osvaldo Fresedo,1927-04-12,tango,Musica: David Barberis,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\36.D. Berberís - Tristezas (1927).flac,True,True,1,False,True,True
Te pintaste los ojos,Osvaldo Fresedo,1927-04-26,tango,Musica: Osvaldo Fresedo,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\37.Osvaldo Fresedo - Te pintaste los ojos (26-04-1927).flac,True,True,1,False,True,True
Tanita de la proa,Osvaldo Fresedo,1927-05-10,tango,Musica: Salvador Merico - Letra: Vicente Martínez Cuitiño,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\38.S. Merico - Tanita de la proa (1927).flac,True,True,1,False,True,True
Rodríguez Peña,Osvaldo Fresedo,1927-04-19,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\39.Vicente Greco - Rodríguez Peña (19-04-1927).flac,True,True,2,True,False,False
Madre mía,Osvaldo Fresedo,,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\40.Osvaldo Fresedo - Madre mía (1927).flac,True,True,2,False,True,False
A la luz del candil,Osvaldo Fresedo,1927-05-29,tango,Musica: Carlos Vicente Geroni Flores - Letra: Julio Navarrine,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\41.Carlos Vicente Geroni Flores - A la luz del candil (1927).flac,True,True,1,False,True,True
Perdón viejita,Osvaldo Fresedo,1927-05-26,tango,Musica: Osvaldo Fresedo - Letra: José Saldías,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\42.Osvaldo Fresedo - Perdón viejita (1927).flac,True,True,1,False,True,True
La cumparsita,Osvaldo Fresedo,1927-05-03,tango,"Aut: Enrique Pedro Maroni, Pascual Contursi, Com: Gerardo Matos Rodríguez",D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\43.Gerardo Mátos Rodríguez - La cumparsita (03-05-1927).flac,True,True,3,True,False,False
Otoño,Osvaldo Fresedo,1927-04-26,tango,Musica: Osvaldo Fresedo,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\44.Osvaldo Fresedo - Otoño (1927).flac,True,True,1,False,True,True
Agua mansa,Osvaldo Fresedo,1927-08-17,tango,Musica: Juan G. Ghio,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\45.Juan Carlos Ghio - Agua mansa (1927).flac,True,True,1,False,True,True
Un tropezón,Osvaldo Fresedo,1927-04-26,tango,Musica: Raúl De los Hoyos - Letra: Luis Bayón Herrera,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\46.Raúl de Los Hoyos - Un tropezón (26-04-1927).flac,True,True,1,False,True,True
Arrabalero,Osvaldo Fresedo,1927-02-26,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\47.Osvaldo Fresedo - Arrabalero (26-02-1927).flac,True,True,3,True,False,False
Déjame con mi tristeza,Osvaldo Fresedo,1927-08-01,tango,Musica: Ernesto de la Cruz,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\48.Ernesto de la Cruz - Dejame con mi tristeza (01-08-1927).flac,True,True,1,False,True,True
Bésame en la boca,Osvaldo Fresedo,1927-05-26,tango,Musica: José María Rizzuti - Letra: Eduardo Calvo,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\49.José María Rizzuti - Besame en la boca (26-05-1927).flac,True,True,1,False,True,True
No salgas de tu barrio,Osvaldo Fresedo,1927-09-20,tango,Musica: Enrique Delfino - Letra: Arturo Rodríguez Bustamante,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\50.Enrique Delfino - No salgas de tu barrio (1927).flac,True,True,1,False,True,True
Ojos negros,Osvaldo Fresedo,1927-10-17,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\51.Vicente Greco - Ojos negros (17-10-1927).flac,True,True,2,True,False,False
Oiga,Osvaldo Fresedo / Juan Carlos Thorry,1927-07-30,tango,Musica: Edgardo Donato - Letra: Francisco Bastardi,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\52.Edgardo Donato - Oiga (30-07-1927).flac,True,True,1,False,True,True
Micifuz,Osvaldo Fresedo,1927-06-08,tango,Musica: Adolfo Avilés - Letra: Enrique Maroni,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\53.Adolfo Rafael Avilés - Micifuz (08-06-1927).flac,True,True,1,False,True,True
Si supieras,Osvaldo Fresedo,1927-02-22,tango,Musica: José María Rizzuti,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\54.José María Rizzuti - Si supieras (22-02-1927).flac,True,True,1,False,True,True
El Entrerriano,Osvaldo Fresedo,1927-03-23,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\55.Rosendo Mendízabal - El Entrerriano (23-03-1927).flac,True,True,3,True,False,False
Caminito,Osvaldo Fresedo,1927-05-18,tango,Musica: Juan de Dios Filiberto - Letra: Gabino Coria Peñaloza,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\56.Juan de Dios Filiberto - Caminito (18-05-1927).flac,True,True,1,False,True,True
Redoblona,Osvaldo Fresedo,1927-05-26,tango,Musica: Hermes Peressini - Letra: Emilio Fresedo,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\57.H. Perenessi - Redoblona (26-05-1927).flac,True,True,1,True,False,False
Meneca,Osvaldo Fresedo,1927-06-08,tango,Musica: E. Mercado,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\58.E. Mercado - Meneca (08-06-1927).flac,True,True,1,True,False,False
Noches del Colón,Osvaldo Fresedo,1927-07-16,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\59.Raúl De los Hoyos - Noches del Colón (16-07-1927).flac,True,True,1,False,True,False
Dios te salve (Pebeta loca),Osvaldo Fresedo,1927-08-18,tango,Musica: Tomás Cervo,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\60.T. Cervo - Dios te salve (Pebeta loca) (18-08-1927).flac,True,True,1,True,False,False
El once (A divertirse),Osvaldo Fresedo,1927-08-25,tango,Musica: Osvaldo Fresedo - Letra: Emilio Fresedo,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\61.Osvaldo & Emilio Fresedo - El once (25-08-1927).flac,True,True,1,False,True,True
Frases de amor,Osvaldo Fresedo,1927-09-03,tango,Musica: José María Rizzuti,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\62.José María Rizzuti - Frases de amor (03-09-1927).flac,True,True,1,False,True,True
Milonga con variación (Milonga con variaciones),Osvaldo Fresedo,1927-09-21,tango,Musica: Francisco Canaro,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\63.Francisco Canaro - Milonga con variación (21-09-1927).flac,True,True,1,False,True,True
Saturnia,Osvaldo Fresedo,1927-09-07,tango,Musica: Juan de Dios Filiberto,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\64.Juan de Dios Filiberto - Saturnia (07-09-1927).flac,True,True,1,False,True,True
Lorenzo,Osvaldo Fresedo,1927-05-26,tango,Musica: Agustín Bardi,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\65.Agustín Bardi - Lorenzo (26-05-1927).flac,True,True,1,False,True,True
Tinta verde,Osvaldo Fresedo,1927-10-17,tango,Musica: Agustin Bardi,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\66.Agustín Bardi - Tinta verde (17-10-1927).flac,True,True,1,False,True,True
Di Di,Osvaldo Fresedo,1927-10-18,tango,,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\67.Roberto Firpo - Di Di (18-10-1927).flac,True,False,0,False,True,False
Felicia,Osvaldo Fresedo,1927-10-18,tango,Musica: Enrique Saborido - Letra: Carlos Mauricio Pacheco,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\68.Enrique Saborido - Felicia (18-10-1927).flac,True,True,1,True,False,False
Pebeta canyengue,Osvaldo Fresedo / Juan Carlos Thorry,1927-11-04,tango,Musica: Víctor Donato - Letra: José Eneas Riu,D:/Dropbox/TDJ/MUSICA\Camilo Gatica\Osvaldo Fresedo\Compilados\Osvaldo Fresedo (1925-1928)\69.Víctor Donato & Eneas Riu - Pebeta canyengue (04-11-1927).flac,True,True,1,False,True,True
